Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Surge_Pricing_Type
T0005833017,107.74,E,10,2.90629,C,B,2.38625,1,,50,67,Male,3
T0005833018,31.93,B,9,2.97397,B,A,3.175,2,102,78,99,Male,2
T0005833019,9.81,B,7,2.63354,A,D,2.63125,0,66,47,63,Male,2
T0005833020,3.26,A,9,3.01043,A,A,1.70125,0,,56,75,Male,1
T0005833022,8.85,B,0,2.47403,A,E,2.755,1,82,47,67,Male,2
T0005833024,43.52,D,9,2.68128,A,A,2.15,1,,50,64,Male,3
T0005833025,17.78,C,3,,,A,3.785,0,63,46,56,Female,2
T0005833027,24.05,C,2,2.4464,A,A,3.91625,1,,47,60,Male,3
T0005833029,29.87,C,,2.43513,B,E,0.6725,0,,54,76,Male,3
T0005833030,9.07,E,10,2.81774,A,A,3.4925,1,49,46,66,Male,2
T0005833031,73.04,A,8,2.99741,B,A,2.71,0,,47,79,Male,1
T0005833033,17.17,C,3,2.78534,B,A,0.57,1,35,59,97,Male,2
T0005833036,29.83,C,10,2.8609,A,A,1.61625,1,99,63,99,Male,1
T0005833037,23.06,A,2,,,A,2.38875,1,,50,71,Male,1
T0005833038,28.9,C,6,2.79822,B,A,1.04125,2,,59,95,Male,2
T0005833039,53.95,,10,2.83041,B,A,1.51375,1,,55,76,Female,3
T0005833040,30.32,,9,,,A,4.5275,0,36,51,72,Male,1
T0005833041,65.72,D,4,3.05951,C,B,3.35125,0,,51,80,Male,3
T0005833043,75.51,C,10,2.98429,B,D,4.505,2,34,48,64,Male,2
T0005833045,36.76,B,10,2.72377,A,D,1.83875,1,,50,80,Male,1
T0005833046,16.06,D,10,,,E,1.715,1,45,60,88,Female,3
T0005833047,15.88,D,5,2.71349,A,D,4.68,0,,44,54,Male,3
T0005833048,27.06,B,2,2.47906,C,A,2.24,0,,56,88,Male,2
T0005833049,23.1,C,10,3.08142,B,A,2.4075,3,43,61,98,Female,3
T0005833051,74.81,A,4,,,B,2.58625,0,,59,94,Male,1
T0005833052,31.39,D,10,2.62128,B,A,2.54625,0,101,53,89,Male,3
T0005833053,50.7,A,,,,A,1.9,0,69,53,75,Male,1
T0005833054,77.65,C,3,2.95787,C,A,2.075,3,,51,74,Male,2
T0005833055,44.86,B,,2.55621,B,A,1.995,1,37,49,71,Female,3
T0005833056,24.95,C,3,2.62597,A,B,2.7775,0,48,47,68,Male,3
T0005833058,24.52,A,4,2.98102,A,A,3.09625,2,,56,83,Male,2
T0005833061,54.95,B,5,2.80321,A,A,3.8,1,,48,62,Male,2
T0005833062,19.84,A,6,2.60262,C,A,1.16,0,107,48,71,Male,1
T0005833063,27.75,D,2,2.8758,A,I,1.26125,1,68,57,82,Female,2
T0005833065,15.93,A,10,2.80032,C,A,2.3725,0,,47,67,Male,1
T0005833067,40.02,C,2,2.80969,C,B,2.54375,0,59,50,75,Male,2
T0005833069,42.87,,10,,,A,2.44125,0,,49,76,Male,1
T0005833070,20.26,C,3,3.00317,A,B,3.48375,2,,51,85,Female,1
T0005833071,88.9,A,10,2.86802,B,B,3.02125,0,,50,82,Female,1
T0005833073,5.43,D,8,2.90679,A,D,1.6075,0,,53,72,Male,3
T0005833074,30.98,C,5,,,A,4.0275,0,,44,54,Male,3
T0005833077,43.34,B,10,3.03815,B,D,4.15625,0,86,49,76,Male,2
T0005833078,36.33,B,2,2.54617,B,A,2.4125,0,,51,62,Female,2
T0005833079,72.62,E,0,2.84904,C,A,2.22875,0,,80,102,Male,3
T0005833083,31.67,C,5,2.95525,A,E,2.62875,0,,50,76,Male,1
T0005833085,52.99,,10,2.65825,C,A,3.82,2,,44,62,Male,3
T0005833089,77.72,C,10,2.77776,C,A,1.35375,0,,58,72,Male,2
T0005833090,20.03,B,10,2.67379,B,A,4.46625,3,,52,92,Male,2
T0005833091,42.66,B,9,3.1294,A,A,3.625,0,48,46,65,Female,1
T0005833092,24.39,B,10,2.79352,A,A,2.63875,0,57,56,95,Female,2
T0005833093,48.93,B,4,2.74746,A,A,3.62,2,,52,63,Male,2
T0005833094,67.48,B,2,3.09325,B,B,3.635,1,,48,72,Male,2
T0005833097,4.59,D,10,2.20445,A,A,3.65,1,,46,60,Male,2
T0005833098,15.04,C,9,2.46985,C,A,4.16,0,62,49,65,Male,2
T0005833099,24.71,D,7,2.70145,C,B,3.68,1,106,47,65,Female,3
T0005833101,102.72,,10,2.97701,B,A,1.64875,0,32,50,72,Male,2
T0005833103,4.71,A,0,2.68315,C,A,3.555,1,,51,79,Male,1
T0005833104,11.35,B,2,2.89979,A,B,4.12125,2,,55,76,Female,2
T0005833105,35.13,B,5,3.73238,C,A,4.89,1,100,47,71,Male,2
T0005833107,28.23,B,8,2.84784,A,A,3.11625,1,41,56,85,Female,2
T0005833110,42.21,C,10,,,B,2.03125,1,43,55,90,Female,2
T0005833111,29.86,C,10,2.8106,C,B,2.865,0,80,49,73,Male,3
T0005833112,17.78,D,3,3.14469,A,A,3.525,0,38,50,70,Male,3
T0005833114,34.17,,6,2.39782,B,A,0.5475,3,,49,69,Male,3
T0005833115,73.61,C,4,3.10056,C,A,3.87,0,52,44,61,Male,2
T0005833119,18.62,D,10,2.92691,B,D,1.30875,0,,48,77,Female,1
T0005833120,13.92,D,2,2.72543,B,B,1.1875,4,99,48,64,Female,3
T0005833122,53.05,,10,2.92961,C,A,2.9075,0,71,51,82,Female,2
T0005833123,23.48,B,10,2.84271,B,A,1.3725,2,,51,77,Female,2
T0005833125,13.38,B,1,2.51067,A,E,2.26625,1,,48,59,Male,3
T0005833126,29.92,A,0,2.64219,A,A,1.975,0,,47,62,Male,1
T0005833127,42.18,,4,2.69628,A,D,2.98125,0,50,52,65,Female,3
T0005833128,93.24,C,8,2.8164,C,A,1.4125,0,,48,71,Male,3
T0005833129,73.63,C,9,2.8493,C,A,3.1275,0,,49,67,Male,2
T0005833130,48.98,D,2,2.80626,C,C,2.6825,0,89,56,79,Female,2
T0005833131,25.25,A,2,2.30192,C,A,3.21375,0,,49,64,Male,3
T0005833132,60.49,E,4,3.10716,B,A,3.42,0,35,58,92,Male,1
T0005833133,45.73,B,10,2.91213,A,A,3.60375,1,,47,62,Male,2
T0005833134,46.93,A,2,3.20501,A,C,3.58875,0,111,50,77,Male,1
T0005833138,44.03,A,2,2.69374,B,C,0.74625,2,,57,72,Female,3
T0005833139,44.2,E,10,,,A,2.555,1,87,54,86,Male,3
T0005833141,86.86,A,10,,,A,2.67125,0,,51,88,Male,2
T0005833142,43.54,A,1,,,A,1.9275,0,,56,88,Male,1
T0005833143,16.02,B,10,3.07683,C,C,3.5275,3,46,64,102,Male,1
T0005833144,35.42,,1,2.99927,C,D,3.695,1,66,50,63,Female,2
T0005833145,76.52,E,10,2.9256,C,A,1.89625,2,58,64,90,Male,3
T0005833147,60.06,D,3,2.6599,B,A,1.45875,0,,76,113,Male,3
T0005833148,7,C,9,2.73949,A,A,2.6025,1,70,48,65,Male,2
T0005833149,70.07,A,,3.17689,C,A,3.57,3,,58,117,Male,1
T0005833152,93.14,C,3,3.30154,B,A,3.01,0,,50,74,Female,2
T0005833154,105.74,B,8,2.9972,B,A,2.29375,2,69,54,78,Male,2
T0005833155,61.9,C,7,2.73605,C,A,3.17875,0,,48,70,Male,3
T0005833156,33.84,C,3,2.74744,B,A,2.55625,6,71,61,94,Male,2
T0005833157,92.51,E,10,2.89856,B,A,2.035,0,93,51,84,Female,3
T0005833159,15.7,B,0,2.8415,C,B,3.26,1,83,49,73,Male,1
T0005833160,82.55,E,0,2.8882,B,A,1.06625,1,,66,88,Male,3
T0005833162,49.75,C,4,2.8429,B,A,2.8675,0,,59,84,Male,3
T0005833163,60.18,B,7,2.70649,B,B,3.29625,0,72,51,66,Male,2
T0005833164,91.24,A,2,2.95474,B,A,0.84625,0,53,55,87,Male,2
T0005833165,10.46,C,3,2.25746,A,A,3.47625,1,,46,56,Male,2
T0005833166,36.08,B,4,2.67283,A,A,1.56625,0,,64,102,Male,2
T0005833167,106.76,,3,3.00354,B,A,2.18125,0,,55,77,Female,3
T0005833168,54.3,,10,2.85104,C,A,3.45125,0,95,49,79,Male,3
T0005833171,45.95,B,6,2.69105,C,D,3.905,1,43,47,81,Female,2
T0005833174,103.07,B,10,2.9912,B,A,1.11375,0,,60,83,Male,2
T0005833175,58.98,,2,2.88956,B,A,2.8525,0,38,50,68,Male,3
T0005833179,107.68,A,2,3.20398,B,A,3.29125,0,,51,77,Male,1
T0005833181,44.96,C,10,2.87349,B,A,1.40625,6,,56,98,Female,2
T0005833182,61.22,C,4,3.09737,C,C,3.0925,0,90,46,73,Female,2
T0005833183,48.77,B,9,2.71976,C,B,2.31875,1,,49,73,Male,3
T0005833184,93.22,B,10,,,A,3.385,2,108,52,73,Male,2
T0005833186,57.49,D,7,2.63517,B,A,1.0475,0,,53,70,Male,3
T0005833188,48.66,C,6,2.85962,A,C,3.94625,0,53,46,61,Male,3
T0005833189,19.9,C,,2.57027,B,C,1.675,2,56,50,73,Male,2
T0005833190,40.69,B,10,2.80359,C,B,0.68,0,,51,70,Male,2
T0005833191,32.3,B,8,2.6708,C,E,3.51625,1,81,49,73,Male,2
T0005833192,72.46,B,10,,,A,1.6575,1,,49,72,Male,2
T0005833193,49.64,,4,2.83025,A,A,2.91375,1,,47,76,Female,2
T0005833195,29.5,B,10,2.60469,C,B,2.31125,0,,46,60,Male,2
T0005833196,61.84,,1,2.91517,C,A,2.62125,0,,54,68,Male,3
T0005833198,36.74,C,3,2.65995,A,A,3.01125,2,,54,71,Male,2
T0005833199,31.77,,10,2.37616,B,A,5,0,55,43,58,Male,2
T0005833200,47.73,C,10,,,A,1.9875,0,,52,78,Male,2
T0005833203,10.3,B,,2.67717,B,I,3.7,0,,79,141,Male,2
T0005833204,29.83,E,10,2.84381,B,D,3.80375,5,38,50,76,Male,3
T0005833205,60.8,B,10,2.87286,B,A,1.8775,3,85,53,90,Male,3
T0005833206,24.13,E,2,,,J,3.62,2,62,49,67,Male,2
T0005833207,29.05,A,10,2.77673,A,B,0.3425,1,,45,77,Male,1
T0005833209,18.19,B,10,2.65198,A,A,2.93125,0,43,48,68,Male,2
T0005833210,37.52,B,2,2.60018,A,A,1.71125,0,86,48,69,Male,1
T0005833211,42.49,D,3,2.81199,C,A,2.6625,3,57,50,71,Female,3
T0005833212,29.45,C,6,,,A,3.4675,1,61,46,66,Male,2
T0005833213,13.79,C,10,2.44891,A,A,3.6125,0,,48,64,Male,3
T0005833216,42.92,C,,2.75591,C,A,2.6175,3,52,43,64,Male,2
T0005833217,84.82,B,9,2.9897,B,B,3.26125,1,86,50,86,Male,2
T0005833218,38.94,A,10,3.03675,C,B,3.13375,2,72,51,71,Male,1
T0005833221,63.07,E,2,,,D,4.01,0,32,50,70,Male,2
T0005833224,35.7,B,5,2.95317,C,A,4.05375,0,50,48,65,Male,2
T0005833226,72.32,C,10,2.99788,B,A,2.83125,1,32,57,107,Male,3
T0005833227,63.08,D,8,2.66144,B,A,2.27125,0,,54,72,Male,1
T0005833228,72.38,D,10,3.20472,B,L,4.975,0,40,44,60,Male,2
T0005833229,3.41,B,0,2.51144,A,B,4.61125,0,,44,65,Female,2
T0005833231,55.49,A,9,2.83826,B,A,0.66,1,,60,79,Female,3
T0005833232,16.88,B,1,2.30486,C,A,0.7925,0,108,54,74,Female,2
T0005833233,42.3,C,7,2.871,B,B,2.2875,1,,60,82,Male,2
T0005833235,25.92,,0,2.65397,C,A,2.89,2,40,63,100,Male,2
T0005833236,36.63,B,0,2.81099,C,A,3.30125,0,,51,65,Male,2
T0005833237,30.36,C,1,2.78198,A,B,4.4425,0,,47,63,Male,2
T0005833242,17.3,C,,2.38405,B,A,3.3475,0,,44,55,Female,2
T0005833243,21.79,A,10,2.69503,A,B,1.80125,0,52,54,101,Male,1
T0005833245,40.84,A,6,2.81064,C,A,2.7825,0,,49,64,Female,2
T0005833246,37.58,A,6,2.56359,A,A,3.75375,3,,48,70,Male,1
T0005833249,61.44,,10,2.82102,C,A,2.0775,0,104,50,71,Female,2
T0005833250,50.4,,1,2.74313,B,C,4.10875,1,,49,74,Male,3
T0005833251,44.84,B,1,2.65459,C,C,1.435,0,,47,65,Male,2
T0005833252,27.9,A,5,3.17828,A,A,3.975,0,,47,71,Male,1
T0005833253,23.38,E,6,2.53422,B,A,1.76625,0,,47,63,Female,1
T0005833254,35.41,B,7,2.75465,C,A,3.30375,0,,49,66,Male,2
T0005833256,47.39,B,10,2.6046,A,D,3.11,1,,47,59,Male,2
T0005833259,77.19,B,4,3.26648,B,F,3.61625,0,83,52,69,Male,2
T0005833260,6.08,B,6,2.77571,B,D,4.57625,0,92,49,64,Male,2
T0005833261,84.44,D,0,2.99684,B,A,3.30125,2,54,49,73,Male,2
T0005833262,60.02,D,4,,,A,3.35875,0,51,45,68,Male,3
T0005833263,29.81,A,9,3.1915,C,C,3.805,1,48,62,97,Female,1
T0005833264,29.85,D,10,2.96692,A,H,4.04375,1,,50,80,Female,1
T0005833265,90.89,A,10,3.20385,B,A,1.13875,0,43,67,96,Female,3
T0005833266,47.74,A,0,2.76123,B,A,1.5575,1,103,48,67,Male,3
T0005833267,25.68,,7,2.63383,B,B,3.5175,0,,53,80,Female,2
T0005833269,16.46,D,0,2.25169,B,A,2.115,1,,46,57,Male,3
T0005833273,85.5,C,10,2.8093,B,A,1.71625,2,71,49,74,Male,2
T0005833274,10.8,E,4,2.68072,A,A,3.6725,0,38,46,63,Male,3
T0005833275,107.07,,5,3.25585,B,A,3.385,1,88,53,73,Male,2
T0005833278,64.21,D,8,3.02193,C,A,3.5875,1,54,62,79,Male,3
T0005833281,108.95,,10,3.10733,C,D,3.99625,1,,48,66,Female,3
T0005833283,77.9,C,10,,,A,2.7575,1,69,52,82,Male,3
T0005833284,57.9,,10,2.63446,B,C,3.65,1,,47,67,Male,3
T0005833285,30.97,B,9,2.62301,B,A,1.22125,0,85,51,83,Male,1
T0005833286,83.87,E,0,,,A,1.04375,0,38,56,82,Male,3
T0005833287,24.33,B,4,2.69679,A,A,1.84625,0,,51,63,Female,2
T0005833291,16.16,C,10,2.93113,A,F,1.1525,2,48,45,92,Female,3
T0005833294,50.97,C,9,2.82673,B,A,2.70125,0,,47,67,Male,3
T0005833296,36.32,D,10,3.18426,A,C,3.80875,1,105,50,68,Male,1
T0005833299,32.41,C,10,,,A,3.555,0,,46,58,Male,3
T0005833300,47.05,A,2,2.8761,C,A,3.29375,0,,58,78,Male,1
T0005833303,82.54,E,10,2.72426,A,A,2.18625,0,,49,68,Male,3
T0005833304,45.8,B,2,2.99666,A,A,4.0375,1,74,55,75,Female,1
T0005833305,23.17,A,0,2.44179,A,A,3.5,0,55,47,67,Male,2
T0005833306,21.82,D,,2.24699,B,A,0.80375,1,,49,65,Female,3
T0005833307,15.99,E,10,2.75812,A,A,3.72125,1,,44,57,Male,3
T0005833308,16.75,C,10,2.84962,A,D,2.7075,0,33,50,80,Male,3
T0005833311,9.96,D,10,2.76013,B,A,2.36375,3,68,47,71,Male,3
T0005833312,38.6,C,3,3.09837,C,A,2.4775,0,45,61,77,Male,2
T0005833313,54.74,D,10,2.6256,C,B,1.6925,0,,56,76,Female,3
T0005833317,20.33,C,10,,,B,3.5325,1,39,51,78,Male,3
T0005833318,25.96,E,10,2.78158,A,B,3.7075,0,,55,91,Male,1
T0005833319,36.99,C,2,2.97118,A,A,2.57375,1,,73,99,Male,2
T0005833322,30.79,C,5,,,A,3.6575,0,33,54,80,Male,2
T0005833323,19.88,B,8,2.59314,B,B,2.89625,0,,51,82,Male,2
T0005833325,49.97,A,10,,,B,2.00375,1,70,56,89,Female,1
T0005833326,62.78,A,10,2.80621,A,B,4.91875,0,94,42,60,Male,1
T0005833329,43.17,D,5,3.07845,B,A,3.555,2,63,50,70,Female,3
T0005833333,52.65,D,10,,,B,4.0125,1,33,47,65,Male,3
T0005833335,60.58,,10,2.98949,A,C,4.49125,1,79,53,70,Male,3
T0005833336,91.74,A,2,2.91367,C,A,1.595,0,,48,75,Male,1
T0005833337,7.77,B,3,2.21064,A,B,3.18125,2,94,51,65,Male,2
T0005833339,44.7,B,2,2.813,A,A,2.25125,0,,49,81,Male,2
T0005833341,107.71,E,10,,,B,2.14375,1,85,49,74,Female,2
T0005833342,14.6,B,2,2.66309,A,G,3.54375,1,,43,59,Male,2
T0005833343,19.43,,7,2.82238,B,B,3.0975,2,,49,69,Male,3
T0005833344,61.61,A,,2.65794,B,B,1.9575,0,,55,99,Male,1
T0005833349,8.62,D,4,2.4593,A,A,1.95625,2,,52,66,Male,3
T0005833350,106.47,E,10,,,A,3.3875,2,,48,63,Male,3
T0005833351,30.03,B,10,2.83636,C,C,3.3075,0,,49,73,Male,2
T0005833353,31.57,C,0,2.47484,B,A,1.04,1,38,56,81,Male,3
T0005833354,16.78,B,,3.07832,C,A,1.56375,0,,53,89,Female,1
T0005833355,107.84,B,0,2.88766,C,A,2.015,1,,48,71,Male,2
T0005833356,12.66,C,5,2.6054,A,A,3.8225,0,76,46,82,Male,2
T0005833360,65.82,A,10,2.87113,B,K,2.5475,1,91,55,82,Male,3
T0005833361,81.19,,10,2.85827,B,A,1.9,1,,46,70,Male,3
T0005833362,30.13,B,10,2.60254,C,A,3.63,1,,50,67,Male,3
T0005833365,95.65,B,10,2.83136,B,A,2.5125,3,,60,119,Female,2
T0005833366,61.46,B,10,,,C,3.3325,0,,51,85,Male,3
T0005833370,65.7,C,6,2.67705,C,A,1.3575,0,,50,84,Male,2
T0005833373,36.72,B,10,2.71221,B,A,2.33625,0,,49,67,Female,2
T0005833376,109.14,C,10,2.93135,B,A,2.93375,1,,45,65,Male,2
T0005833379,108.72,,4,3.16025,B,A,3.59875,0,39,49,66,Male,3
T0005833381,91.34,E,10,3.04002,B,B,0.82125,1,57,47,83,Male,3
T0005833382,61.13,C,10,,,C,1.7575,0,60,52,76,Male,3
T0005833383,15,,0,3.04069,A,D,2.5025,2,33,66,131,Male,2
T0005833385,46.46,B,10,2.56041,A,D,2.37,0,,48,78,Male,2
T0005833388,21.37,E,,2.15122,B,A,4.035,1,,44,55,Male,3
T0005833390,14.6,A,10,2.78096,B,K,1.4875,0,,55,78,Male,1
T0005833392,60.76,,9,3.09351,A,D,3.23,0,,48,58,Male,2
T0005833394,57.19,E,9,2.86269,B,B,3.28375,1,,48,67,Male,3
T0005833395,56.67,E,8,2.74229,C,A,3.62875,0,49,47,64,Female,3
T0005833397,86.47,C,0,2.97628,B,A,3.21875,2,46,49,73,Female,3
T0005833398,106.79,D,10,3.11248,B,C,2.4575,0,,50,79,Female,3
T0005833399,60.27,,2,2.64754,B,E,1.86625,0,,53,84,Male,3
T0005833402,14.29,,8,2.86196,A,B,3.075,0,,51,66,Male,2
T0005833403,60.35,A,10,3.04319,B,B,3.15875,1,43,53,83,Female,1
T0005833405,28.21,B,10,2.46666,C,A,0.33375,0,108,50,65,Female,2
T0005833407,11.33,C,3,2.59436,A,E,4.4025,0,,46,56,Male,3
T0005833408,29.9,C,3,,,A,2.3025,1,,54,75,Male,2
T0005833409,72.81,C,10,3.23005,B,A,3.20625,4,,60,93,Male,3
T0005833414,21.36,B,1,2.23666,A,A,2.85875,0,,45,58,Male,2
T0005833415,59.79,,3,2.95328,A,B,2.94625,0,,62,81,Female,1
T0005833416,77.59,B,10,2.91634,B,B,3.94875,2,39,48,78,Female,2
T0005833417,14.97,C,2,2.51263,A,A,1.26125,0,,50,79,Male,2
T0005833418,47.04,A,2,2.77139,C,A,1.2725,1,,55,86,Male,1
T0005833419,29.99,E,10,2.84275,A,A,1.98125,2,,58,91,Male,3
T0005833420,29.39,B,5,3.17678,A,A,2.87125,3,,56,75,Male,2
T0005833421,40.86,E,9,2.77963,C,C,3.425,1,,49,68,Female,3
T0005833422,12.44,,,2.66943,B,A,3.18,0,,57,76,Male,2
T0005833423,77.91,A,8,,,A,4.6225,0,,46,70,Female,1
T0005833425,25.25,C,9,2.6507,A,B,2.32,2,64,54,71,Male,2
T0005833426,31.07,C,3,2.38149,C,B,1.88,1,,45,63,Female,2
T0005833428,30.6,,,2.62308,C,A,2.37125,0,,44,64,Male,2
T0005833429,19.98,B,9,2.54525,B,A,2.71625,1,99,49,75,Male,2
T0005833431,106.48,E,3,3.08019,C,A,3.205,0,,60,99,Male,3
T0005833433,75.89,D,10,2.80016,B,A,3.9175,0,59,47,71,Male,3
T0005833434,73.65,A,1,,,A,4.34125,1,66,52,78,Male,1
T0005833435,60.57,,5,3.21142,B,A,3.245,2,,54,87,Female,3
T0005833437,62.64,A,8,,,D,3.7975,0,,51,69,Female,2
T0005833439,28.2,C,1,2.6026,A,A,2.6525,0,,55,75,Male,2
T0005833443,45,D,10,,,A,3.9825,0,,45,59,Male,3
T0005833444,10.82,B,5,2.69731,A,B,1.2375,0,45,46,80,Male,2
T0005833445,39.92,A,7,,,A,3.01125,1,56,47,65,Female,3
T0005833446,106.43,C,0,2.85892,B,A,0.68625,0,57,64,109,Female,3
T0005833447,37.13,E,10,2.95382,C,A,1.59,2,,54,74,Female,1
T0005833450,18.16,A,4,2.68144,A,A,2.3125,0,,53,79,Female,1
T0005833453,36.93,D,0,2.65805,C,A,2.66125,0,,49,63,Male,3
T0005833454,80.47,D,8,2.77667,B,A,1.565,0,,50,86,Male,3
T0005833459,33.91,B,7,2.62096,A,A,3.5875,1,,49,80,Male,2
T0005833461,30.7,A,5,2.81276,A,B,2.66375,0,77,49,79,Female,1
T0005833462,32.1,B,7,2.67923,C,A,0.75,1,,46,69,Male,2
T0005833463,12.77,B,,2.47375,B,B,2.96125,2,,52,73,Female,2
T0005833469,30.97,B,6,2.6164,A,B,2.14375,2,,46,62,Male,2
T0005833470,19.42,D,3,2.66114,A,I,4.16,1,69,47,63,Female,3
T0005833471,53.82,,10,2.80928,A,A,3.03125,0,94,49,76,Male,3
T0005833475,25.39,B,0,2.46984,A,A,2.465,0,44,47,59,Female,2
T0005833480,15.37,A,,2.59945,A,B,4.66625,0,,45,68,Male,1
T0005833483,68.08,E,5,2.95786,C,A,2.52875,0,,47,66,Male,3
T0005833484,30.77,B,8,2.89789,A,A,3.34625,1,,56,78,Female,2
T0005833485,29.82,B,7,,,A,2.48875,0,,46,63,Female,1
T0005833486,25.7,B,0,2.66799,A,A,2.77,0,,51,66,Female,2
T0005833487,48.65,,,3.04031,B,C,3.9225,0,71,49,88,Male,2
T0005833489,101.15,B,3,,,A,1.4875,0,62,58,77,Male,3
T0005833490,18.47,,7,2.51441,B,C,2.285,0,97,44,70,Male,1
T0005833493,107.55,E,10,3.03774,B,A,2.445,2,,52,89,Male,3
T0005833494,29.39,D,10,3.04343,B,A,4.6525,1,69,57,101,Male,3
T0005833495,19.45,D,10,,,A,3.25375,0,,50,75,Male,3
T0005833496,33.21,B,3,,,A,2.40875,0,,55,68,Female,2
T0005833497,22.03,D,1,2.52468,A,E,3.95,0,,46,64,Male,3
T0005833498,60.72,C,7,2.90474,C,A,2.61875,2,93,54,77,Male,3
T0005833499,15.17,A,2,2.60943,A,A,1.935,0,84,52,77,Male,1
T0005833501,10.1,,1,2.72927,B,D,3.72625,1,46,46,66,Male,3
T0005833502,76.36,,10,2.95868,C,A,3.30375,1,,46,85,Male,1
T0005833503,46.72,B,6,2.58354,C,B,1.9,0,,46,61,Male,2
T0005833506,58.25,,7,2.87518,A,A,3.48,0,80,51,77,Male,1
T0005833507,38.33,D,8,,,J,4.17375,0,40,51,76,Male,1
T0005833511,28.28,C,2,2.54342,C,A,2.7325,0,,45,63,Male,2
T0005833512,107.54,D,10,3.24428,C,A,4.34625,2,43,49,87,Male,3
T0005833515,26.04,,5,2.95388,B,E,3.59625,2,,49,80,Male,1
T0005833516,29.44,,5,2.54475,A,A,2.8775,0,,53,67,Male,2
T0005833517,69.22,C,6,2.75608,C,A,1.94625,2,,54,72,Female,2
T0005833518,76.98,B,10,,,F,3.4775,0,,48,67,Male,2
T0005833519,59.43,E,10,2.73425,C,A,2.5975,1,55,48,66,Male,3
T0005833521,38.17,A,,,,C,1.6075,1,34,51,72,Female,2
T0005833522,27.08,,,,,B,4.07375,0,,51,80,Female,1
T0005833523,37.86,C,5,2.95364,A,A,2.15625,3,,52,68,Male,2
T0005833524,13.98,D,2,,,A,2.94125,0,,51,69,Male,3
T0005833525,76.35,C,10,2.73498,B,A,3.10375,0,56,55,74,Male,3
T0005833526,11.82,B,10,2.79099,B,A,1.9025,0,52,49,85,Male,2
T0005833528,9.11,E,2,,,A,2.6125,0,,48,66,Male,3
T0005833530,107.25,D,10,3.05742,C,A,2.04,0,30,44,89,Male,3
T0005833532,49.6,E,10,3.03159,C,A,2.1275,0,37,50,91,Female,3
T0005833533,23.5,A,10,2.97019,B,E,2.16375,2,,53,80,Male,1
T0005833534,50.65,D,3,2.87314,C,A,2.8825,3,75,47,62,Male,3
T0005833535,60.54,D,4,2.74696,C,A,3.71625,4,,47,70,Male,3
T0005833538,20.47,B,10,2.99864,A,A,2.85375,0,64,52,65,Male,2
T0005833540,31.19,A,6,2.70315,A,A,3.74,2,,48,78,Female,1
T0005833543,24.53,B,,2.44852,B,B,3.75875,1,,50,60,Male,1
T0005833544,8.66,B,4,,,J,4.33625,0,,43,59,Female,1
T0005833545,107.21,E,10,3.26701,B,A,3.27875,1,32,51,87,Male,3
T0005833548,61.18,C,10,2.64927,B,A,1.67,2,,54,71,Male,3
T0005833549,75.4,B,9,2.84576,C,A,1.41,0,46,48,73,Male,2
T0005833550,41.02,A,10,2.47887,C,A,0.79,0,111,50,69,Male,3
T0005833551,60.15,C,10,2.95815,B,B,3.395,0,,52,83,Male,3
T0005833552,54.53,B,6,2.70956,A,A,1.9425,0,,60,93,Female,2
T0005833554,45.95,B,5,3.07168,C,B,2.4175,1,70,54,73,Female,2
T0005833555,62.78,B,5,2.9992,C,A,3.2275,1,68,48,78,Male,2
T0005833556,16.24,C,9,2.54954,A,G,4.54625,0,97,45,63,Female,2
T0005833557,93.19,D,10,3.3509,C,A,2.94625,2,37,48,82,Male,3
T0005833560,50.06,A,5,2.59481,A,A,4.605,1,,46,69,Female,1
T0005833563,55.55,E,10,2.70519,C,A,2.24875,0,,47,64,Male,3
T0005833565,35.65,,10,2.70073,C,A,3.995,0,,50,68,Male,2
T0005833570,50.72,C,10,3.14827,B,C,4.27,0,37,51,75,Male,3
T0005833571,19.47,A,1,,,B,1.00375,0,,55,82,Male,1
T0005833572,62.75,D,7,,,C,2.34375,1,63,48,105,Female,3
T0005833573,50.58,,4,2.79953,B,A,3.6625,1,54,56,78,Male,2
T0005833574,22.36,C,2,2.5622,A,A,4.04625,0,33,51,67,Female,2
T0005833577,13.91,B,10,2.69294,A,A,3.76625,0,63,48,75,Female,2
T0005833578,26.97,A,10,3.06645,C,G,4.4275,1,,52,81,Male,1
T0005833581,19.53,E,10,2.69056,A,C,3.74875,0,67,46,72,Female,1
T0005833583,51.1,D,6,2.70015,C,B,0.22,0,,53,85,Male,3
T0005833584,21.97,B,,2.49124,B,A,2.595,1,41,52,86,Male,3
T0005833587,29.58,B,,2.76084,B,G,3.52125,1,,45,63,Male,2
T0005833588,6.78,A,7,2.82604,A,A,3.00125,2,,47,74,Female,1
T0005833590,60.29,A,10,2.74245,B,A,2.7775,0,40,46,71,Male,3
T0005833591,66.78,A,10,3.07616,B,A,4.04125,1,,47,78,Female,2
T0005833593,30.39,,4,2.87845,A,A,1.53,0,,51,75,Male,1
T0005833595,34.65,C,3,2.68459,B,A,4.465,1,62,44,56,Male,3
T0005833597,48.88,B,2,2.86616,C,A,2.9775,1,91,57,85,Male,2
