Yr_Mo_Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
2070-01-19,19.08,22.37,20.91,13.17,18.34,14.96,16.79,15.16,15.37,15.63,23.67,21.87
2070-01-20,22.63,23.67,14.71,11.75,18.16,14.25,9.96,17.71,15.71,17.92,28.12,25.37
2070-01-21,22.08,17.58,17.92,11.54,12.62,12.67,13.33,14.42,13.33,16.75,23.63,22.67
2070-01-22,15.25,15.41,13.13,7.25,13.25,11.38,8.54,10.63,8.25,5.91,12.87,14.75
2070-01-23,17.16,13.08,18.46,7.71,8.21,6.79,11.29,10.08,8.79,8.58,10.83,22.75
2070-01-24,13.88,14.33,13.37,5.54,10.21,9.71,11.08,11.04,9.17,10.63,15.29,21.67
2070-01-25,5.0,4.29,7.58,1.13,04.04,3.42,2.25,4.67,2.62,02.08,10.21,12.33
2070-01-26,4.79,2.17,4.42,0.75,3.21,2.46,07.04,2.21,2.71,2.67,5.91,10.83
2070-01-27,10.54,19.08,7.83,3.17,10.0,7.0,5.17,8.79,5.21,2.88,12.42,9.96
2070-01-28,17.5,17.67,17.83,8.58,17.37,14.62,13.75,14.88,11.42,12.5,18.79,21.25
2070-01-29,12.96,11.08,18.12,6.83,9.83,9.46,10.83,10.63,10.17,8.58,10.58,19.0
2070-01-30,9.79,6.63,14.96,3.17,5.54,3.21,5.66,2.79,2.67,2.17,4.5,8.54
2070-01-31,22.46,21.5,20.91,12.96,19.33,15.67,17.54,15.25,15.46,14.46,21.96,26.83
2070-02-01,22.08,21.79,17.83,13.46,19.75,15.41,18.25,17.41,17.12,17.83,24.08,25.08
2070-02-02,19.33,18.12,9.83,8.75,14.92,9.38,13.96,11.87,13.08,13.62,22.83,28.96
2070-02-03,10.92,11.54,10.46,5.46,10.63,8.71,14.29,10.63,11.63,11.38,19.08,26.83
2070-02-04,9.79,12.46,10.21,4.54,8.54,4.96,5.63,4.79,3.67,1.17,8.0,5.29
2070-02-05,8.38,8.33,14.12,4.63,3.67,2.75,5.33,4.25,4.25,2.17,6.54,13.37
2070-02-06,7.25,7.29,7.54,03.08,5.96,5.29,7.17,5.75,5.75,6.42,12.5,16.13
2070-02-07,18.21,22.25,12.87,11.46,20.08,10.71,17.54,13.46,15.37,12.12,23.25,23.25
2070-02-08,16.92,20.54,10.34,8.33,17.46,8.83,15.5,12.62,13.37,10.41,22.04,20.75
2070-02-09,19.87,26.75,13.13,9.42,20.41,10.34,17.0,13.08,15.75,12.46,23.71,19.7
2070-02-10,10.88,7.79,8.33,4.96,8.42,06.04,10.83,5.83,7.92,4.92,9.92,10.79
2070-02-11,10.79,6.83,07.08,1.96,6.0,2.67,6.5,3.46,3.71,03.04,4.29,9.25
2070-02-12,17.46,10.29,21.71,5.5,8.79,6.17,10.13,6.38,7.54,7.17,6.58,17.83
2070-02-13,17.79,15.83,21.25,7.17,11.83,8.21,8.75,11.04,10.04,7.25,14.71,21.59
2070-02-14,12.54,7.79,11.79,04.04,7.25,4.75,5.91,3.67,5.13,4.38,8.71,14.12
2070-02-15,11.63,11.29,9.33,3.58,4.29,2.71,5.41,2.67,4.67,4.54,10.08,14.71
2070-02-16,7.46,9.71,7.12,1.54,8.63,6.96,7.67,4.63,6.87,4.21,9.33,15.92
2070-02-17,20.91,15.29,14.0,10.54,13.83,9.46,15.79,10.71,15.87,10.58,19.08,25.41
2070-02-18,12.25,10.96,9.62,05.09,9.96,8.38,13.5,10.04,9.62,09.08,15.0,20.96
2070-02-19,19.38,19.83,15.59,10.0,18.21,12.92,16.54,12.58,14.33,12.0,15.04,16.13
2070-02-20,18.29,17.67,13.83,9.67,16.17,11.29,17.04,12.83,14.67,10.04,18.25,22.88
2070-02-21,21.84,20.83,18.96,13.75,24.96,16.33,21.96,16.58,20.41,13.13,22.63,18.12
2070-02-22,16.92,16.71,12.58,9.17,19.75,13.29,16.88,16.0,15.21,16.21,24.83,28.29
2070-02-23,10.13,9.42,9.38,5.54,10.58,8.87,15.29,10.71,13.08,11.75,17.54,27.25
2070-02-24,17.16,15.87,9.17,7.62,14.67,8.29,15.29,10.75,12.33,9.79,19.25,17.54
2070-02-25,23.29,14.96,13.25,10.58,13.25,9.17,10.88,9.92,11.58,8.54,17.88,13.7
2070-02-26,11.34,6.38,10.54,3.42,4.54,2.5,4.33,3.96,4.42,2.17,8.46,8.46
2070-02-27,12.21,10.83,17.88,5.0,5.91,4.92,7.67,8.0,7.12,06.08,9.0,10.41
2070-02-28,9.96,8.38,16.29,4.79,5.41,3.42,6.42,4.63,5.0,3.17,4.58,11.75
2070-03-01,13.13,06.04,8.96,4.63,10.58,7.67,14.62,10.5,11.83,10.17,14.46,22.21
2070-03-02,15.34,15.12,13.79,9.62,10.71,8.33,10.63,11.42,9.59,10.75,19.5,26.16
2070-03-03,15.29,10.34,13.62,5.63,10.13,7.12,10.25,8.21,8.58,6.87,15.54,17.12
2070-03-04,23.04,14.67,16.79,12.21,13.37,10.13,13.62,11.21,12.62,10.41,17.16,20.38
2070-03-05,7.87,5.29,9.13,2.21,6.79,2.92,8.83,3.79,6.34,7.17,8.33,13.79
2070-03-06,11.96,6.83,7.54,3.5,7.87,4.83,8.5,5.21,7.21,05.04,10.54,13.88
2070-03-07,20.38,10.79,9.71,7.54,10.29,8.29,10.29,8.38,11.29,6.46,17.25,20.5
2070-03-08,22.79,13.67,14.29,9.92,12.71,10.34,11.21,12.04,12.71,12.08,20.21,26.46
2070-03-09,12.08,8.63,6.0,4.21,8.29,5.37,7.25,6.0,6.38,7.87,10.71,20.12
2070-03-10,10.54,6.25,08.04,4.58,8.0,5.96,10.08,8.0,8.71,5.54,12.54,14.71
2070-03-11,19.12,17.96,10.71,09.08,17.79,11.17,16.88,14.37,16.33,14.96,21.12,27.67
2070-03-12,24.17,17.21,25.41,13.5,14.79,12.54,14.37,15.09,13.92,16.54,21.42,23.58
2070-03-13,16.5,13.67,31.83,9.96,12.42,9.83,16.75,13.21,11.83,10.96,14.04,15.75
2070-03-14,11.08,7.25,17.29,6.71,7.71,03.08,7.29,5.13,5.46,4.42,4.21,9.96
2070-03-15,12.54,8.42,8.92,5.46,7.21,5.41,8.33,6.34,08.04,7.29,9.87,12.75
2070-03-16,10.41,7.67,8.46,6.58,13.21,8.67,14.92,10.71,13.7,10.54,18.5,23.58
2070-03-17,17.25,16.66,13.08,10.79,19.38,14.62,22.04,18.08,20.71,15.54,20.67,24.37
2070-03-18,22.95,16.96,14.71,13.88,19.04,12.58,19.7,17.12,17.83,17.79,22.34,27.16
2070-03-19,12.17,8.92,11.71,5.91,9.54,08.04,12.25,10.34,11.29,7.71,15.75,17.71
2070-03-20,14.12,13.08,12.58,7.58,12.87,11.21,15.29,12.38,13.92,10.71,16.33,18.41
2070-03-21,7.58,6.63,5.5,2.71,8.29,06.08,7.38,7.38,5.88,5.96,11.67,12.5
2070-03-22,10.21,8.87,8.67,2.62,7.5,5.58,5.25,5.37,04.08,3.25,9.83,7.17
2070-03-23,13.62,17.08,21.17,8.29,11.46,8.71,11.34,10.54,8.92,8.75,12.67,10.08
2070-03-24,11.17,10.92,22.58,6.34,9.46,5.25,8.17,6.5,6.79,5.46,5.41,08.04
2070-03-25,6.38,3.37,6.46,1.87,5.13,3.46,4.25,5.66,4.75,5.0,12.29,16.08
2070-03-26,14.83,11.58,12.0,8.0,11.63,8.33,11.58,9.92,12.79,11.21,15.46,23.67
2070-03-27,13.7,9.83,12.58,7.87,8.96,8.33,11.92,7.71,10.58,10.71,13.33,24.79
2070-03-28,17.71,9.75,13.04,10.08,12.92,8.75,13.46,9.87,12.17,10.79,14.17,19.79
2070-03-29,14.96,13.67,13.29,8.87,15.67,10.17,16.38,14.5,15.37,11.54,19.38,22.42
2070-03-30,18.88,18.79,13.54,9.71,16.92,11.58,19.0,14.29,15.59,12.17,18.75,17.0
2070-03-31,21.42,20.46,17.21,12.46,15.37,11.17,15.16,13.29,13.83,17.37,22.83,34.08
2070-04-01,18.96,12.17,19.25,10.21,10.88,8.87,13.08,8.29,9.83,11.79,15.29,22.29
2070-04-02,12.42,7.0,10.92,6.96,8.96,5.21,10.83,5.91,10.46,8.75,9.67,16.17
2070-04-03,17.79,10.46,9.83,8.33,11.63,8.83,12.04,8.29,12.29,9.71,11.29,17.33
2070-04-04,17.46,9.79,12.0,8.87,10.46,6.67,11.34,6.75,10.21,9.71,9.17,13.92
2070-04-05,18.0,14.04,12.79,10.17,15.63,10.46,14.25,12.21,14.42,11.83,16.38,19.58
2070-04-06,14.88,14.54,23.75,8.75,9.87,9.21,14.42,11.42,9.5,11.21,15.25,23.67
2070-04-07,11.92,9.29,11.17,4.5,7.17,6.17,8.0,8.54,7.92,10.04,12.5,21.42
2070-04-08,12.83,9.33,12.54,6.21,7.46,6.5,7.46,8.12,6.38,10.17,15.09,25.12
2070-04-09,13.21,08.08,8.79,7.17,7.5,8.38,8.92,8.42,8.46,10.5,10.29,23.67
2070-04-10,6.71,3.92,6.75,2.92,4.21,4.17,6.25,05.09,5.71,03.04,6.71,11.63
2070-04-11,8.12,5.33,6.87,1.96,4.17,3.96,3.96,4.5,3.21,2.13,7.41,10.58
2070-04-12,19.79,9.29,17.33,9.79,9.38,8.83,14.58,8.79,10.46,10.96,10.75,17.41
2070-04-13,7.92,6.17,9.25,4.25,6.25,4.5,4.96,4.79,4.38,4.42,7.62,8.75
2070-04-14,9.71,12.87,11.08,5.58,8.67,8.29,5.66,9.59,6.25,10.29,17.46,17.54
2070-04-15,17.29,17.54,15.5,7.79,9.21,9.46,9.71,10.5,8.75,12.33,18.21,16.29
2070-04-16,15.71,17.0,16.66,7.46,10.54,11.17,13.17,11.0,9.67,12.75,15.5,12.58
2070-04-17,11.5,12.96,14.42,7.5,12.87,11.12,11.75,12.96,11.08,12.67,21.04,16.66
2070-04-18,11.46,8.46,9.38,5.17,10.92,8.58,11.0,8.87,10.08,12.12,13.0,14.04
2070-04-19,12.25,12.58,8.79,7.33,12.62,9.21,11.08,8.87,9.59,7.5,14.04,16.0
2070-04-20,15.75,16.25,12.87,8.33,15.0,10.41,15.41,8.63,11.38,10.75,14.42,16.96
2070-04-21,20.5,20.91,17.67,10.17,20.83,14.5,14.58,9.96,14.75,9.13,13.42,11.92
2070-04-22,26.83,23.16,23.0,12.21,18.25,14.71,19.55,18.66,15.59,18.0,25.29,22.29
2070-04-23,16.0,9.75,12.71,8.67,14.75,11.54,16.21,13.13,14.54,16.08,15.75,21.17
2070-04-24,11.71,13.29,8.83,04.08,9.79,6.38,6.92,7.58,8.0,6.21,8.17,11.67
2070-04-25,26.71,16.83,21.5,13.21,17.75,13.83,19.41,15.96,16.42,14.71,18.38,24.08
2070-04-26,19.12,13.0,13.88,8.96,12.08,10.13,12.12,09.04,11.42,13.83,11.96,19.79
2070-04-27,12.12,11.58,7.92,5.54,10.34,6.38,7.33,6.58,8.0,7.67,9.38,11.38
2070-04-28,12.75,10.17,8.63,7.41,13.59,9.5,13.83,11.25,14.04,10.92,12.75,18.46
2070-04-29,13.75,9.21,10.88,6.63,8.79,7.38,09.04,5.41,8.21,9.75,6.21,13.08
2070-04-30,8.83,10.34,6.38,3.37,8.58,6.87,8.29,8.38,9.13,6.38,14.71,11.54
2070-05-01,14.17,17.96,15.12,07.08,14.17,11.83,12.75,16.92,11.71,15.41,25.75,19.58
2070-05-02,16.75,18.91,16.0,10.71,17.67,13.62,16.66,16.88,14.0,15.09,27.5,17.58
2070-05-03,13.67,14.83,15.37,9.62,17.21,12.71,9.71,11.21,13.7,15.46,17.67,20.04
2070-05-04,13.5,11.42,9.71,7.58,13.88,9.17,9.25,9.87,9.38,12.42,14.33,17.88
2070-05-05,12.87,11.34,9.59,8.21,9.79,9.59,6.79,7.33,11.17,12.12,11.75,16.0
2070-05-06,11.71,07.08,5.58,5.71,9.79,6.71,3.37,5.46,7.67,5.54,9.46,11.79
2070-05-07,15.34,10.41,8.67,5.75,9.54,05.09,5.91,7.67,6.21,5.75,8.54,12.38
2070-05-08,7.87,8.58,7.96,3.79,8.46,6.46,7.92,6.42,8.83,9.29,5.58,17.08
2070-05-09,7.96,7.12,17.12,5.88,9.42,9.71,12.5,10.08,11.12,10.83,9.33,15.75
2070-05-10,11.71,7.96,17.0,6.79,8.79,10.58,10.21,10.67,10.75,9.54,12.79,17.41
2070-05-11,06.08,6.96,3.54,2.42,4.38,5.25,5.75,4.58,4.79,6.87,8.58,16.71
2070-05-12,6.25,04.08,15.63,4.12,4.25,07.04,7.25,5.75,7.33,5.79,10.25,9.17
2070-05-13,5.37,3.67,6.58,2.92,3.21,3.21,2.54,6.21,2.58,1.75,12.12,6.21
2070-05-14,3.33,5.63,5.17,1.21,4.25,1.71,3.25,6.42,4.54,4.25,9.71,4.12
2070-05-15,8.79,9.59,8.63,04.08,11.12,05.09,3.83,7.92,5.41,3.71,7.38,3.58
2070-05-16,10.92,6.67,6.96,4.88,6.67,06.08,7.17,4.75,5.91,06.08,8.5,12.29
2070-05-17,3.83,2.42,6.21,0.92,5.5,3.67,2.79,4.46,04.08,3.13,12.38,9.25
2070-05-18,5.71,4.33,8.54,2.83,6.42,5.33,8.54,8.96,08.04,07.04,16.88,15.75
2070-05-19,13.33,8.92,8.33,7.12,13.42,9.54,12.04,10.92,12.67,11.83,14.75,20.96
2070-05-20,11.63,12.42,11.0,8.12,17.25,12.21,15.83,12.04,16.42,12.25,19.5,26.25
2070-05-21,21.84,13.42,13.46,10.92,18.96,13.25,17.37,12.75,16.92,16.29,16.25,25.5
2070-05-22,9.46,5.71,8.75,4.83,8.79,6.79,8.87,6.29,09.04,07.08,10.46,14.75
2070-05-23,7.92,13.92,08.04,4.88,11.54,6.87,8.75,7.12,06.08,8.21,20.33,13.7
2070-05-24,13.46,13.59,12.87,6.42,14.25,8.42,10.08,10.79,10.63,11.04,20.96,19.25
2070-05-25,9.92,9.21,8.58,7.54,13.62,10.29,14.17,11.29,13.04,10.96,17.0,20.41
2070-05-26,6.92,6.92,6.63,5.25,10.54,7.71,13.37,8.12,11.17,6.96,14.17,19.58
2070-05-27,6.34,8.25,7.58,3.46,6.17,4.75,6.46,10.88,5.58,05.09,17.67,9.42
2070-05-28,10.67,7.92,6.83,4.5,10.0,5.79,5.33,06.08,7.17,6.17,10.79,11.96
2070-05-29,10.0,9.25,8.25,4.63,11.04,7.12,06.04,8.92,7.62,8.54,14.83,16.21
2070-05-30,10.5,7.62,7.96,5.66,11.79,9.21,10.58,10.83,11.04,08.04,13.92,17.08
2070-05-31,7.92,7.67,9.67,7.0,12.54,9.46,13.37,9.5,12.21,9.79,14.54,17.75
2070-06-01,6.34,5.88,8.54,4.38,8.79,4.75,4.12,06.08,5.96,3.71,11.38,9.83
2070-06-02,5.37,7.12,5.5,2.75,6.71,4.58,6.5,7.54,4.92,06.08,10.96,12.96
2070-06-03,11.92,18.58,8.0,6.96,13.83,8.17,6.75,9.71,8.71,9.13,14.12,15.29
2070-06-04,17.75,13.54,12.92,6.67,12.33,8.79,11.08,10.29,10.04,9.38,9.54,16.5
2070-06-05,14.29,9.38,14.17,6.34,9.71,8.0,8.33,7.75,9.5,7.29,8.17,13.92
2070-06-06,10.21,6.38,19.17,4.46,5.25,6.83,5.91,5.71,7.67,5.58,8.46,9.29
2070-06-07,4.96,3.83,15.21,3.71,4.71,4.54,05.04,3.67,6.21,4.5,7.29,6.63
2070-06-08,5.46,2.42,4.71,3.37,3.88,2.17,3.42,4.0,6.58,5.63,4.83,11.08
2070-06-09,2.21,2.54,5.33,1.96,3.17,0.71,1.46,3.29,2.0,2.13,5.33,8.54
2070-06-10,6.54,2.46,5.96,1.58,6.13,1.33,1.63,2.33,1.5,1.79,04.04,3.79
2070-06-11,6.92,2.58,7.54,1.71,4.54,1.63,2.42,1.63,2.37,0.71,3.21,5.17
2070-06-12,4.12,1.71,5.91,2.58,03.04,2.37,2.25,04.04,3.88,2.13,7.58,3.79
2070-06-13,2.71,03.08,6.79,1.5,2.46,2.75,3.13,2.92,3.37,1.96,7.62,8.75
2070-06-14,6.54,2.96,16.58,5.63,5.66,6.5,5.21,4.12,6.42,2.5,12.33,3.13
2070-06-15,6.58,5.83,6.71,2.46,4.79,3.46,1.75,5.88,3.0,3.63,9.25,7.75
2070-06-16,7.46,5.41,18.46,6.75,9.29,6.42,9.25,6.42,08.08,4.5,11.67,10.17
2070-06-17,11.5,5.58,11.75,4.38,10.71,5.66,11.96,8.54,10.79,8.21,11.12,16.38
2070-06-18,6.87,3.71,4.75,1.83,6.87,4.29,2.0,4.96,1.96,2.46,8.21,8.58
2070-06-19,11.08,6.71,7.29,1.92,3.37,1.5,2.42,3.96,1.92,0.79,7.58,03.08
2070-06-20,15.71,13.21,13.25,6.25,13.29,8.12,7.21,10.08,08.08,8.25,18.66,10.58
2070-06-21,22.71,13.04,17.41,14.83,17.71,14.17,15.41,12.75,16.75,17.83,13.29,27.33
2070-06-22,14.71,11.46,12.12,5.96,11.67,07.08,8.92,8.67,6.42,7.38,13.33,8.29
2070-06-23,13.04,11.87,12.83,5.41,12.21,8.29,8.33,9.54,8.79,9.21,14.09,14.04
2070-06-24,15.12,14.71,15.0,9.0,18.75,11.38,14.5,11.63,13.67,11.21,19.83,19.7
2070-06-25,10.5,9.17,10.96,6.0,10.46,7.54,9.29,09.04,10.58,9.92,16.0,20.54
2070-06-26,9.79,9.5,10.88,5.88,11.08,7.38,7.83,7.33,8.46,7.67,10.21,11.54
2070-06-27,6.38,07.08,8.67,3.75,11.04,6.79,4.79,7.29,6.63,7.83,10.21,9.79
2070-06-28,16.29,12.75,11.54,8.29,13.83,9.79,13.67,9.87,12.87,11.04,16.92,19.62
2070-06-29,16.04,12.04,12.71,10.25,14.92,11.79,15.92,10.0,13.79,14.5,15.46,22.21
2070-06-30,12.17,10.92,10.13,6.71,12.96,8.33,7.87,10.46,10.75,09.08,16.71,16.25
2070-07-01,20.79,17.12,12.5,11.67,20.3,13.54,19.95,14.92,17.41,15.37,23.0,29.63
2070-07-02,20.96,13.17,13.25,10.63,18.54,13.13,18.29,10.63,16.42,15.21,16.17,24.33
2070-07-03,8.92,4.12,9.17,4.75,10.0,6.46,9.42,5.88,9.71,7.62,12.08,14.04
2070-07-04,10.92,9.13,8.12,6.87,12.21,9.25,12.12,7.96,10.29,7.33,11.54,16.79
2070-07-05,10.71,8.83,10.92,5.13,8.83,8.12,9.0,9.13,8.87,09.04,19.12,19.08
2070-07-06,7.79,7.29,9.62,4.21,7.29,6.46,07.08,9.71,7.83,8.0,13.59,11.0
2070-07-07,4.5,5.5,4.67,2.67,2.25,3.25,3.21,6.46,3.46,5.0,14.5,8.17
2070-07-08,12.62,11.17,10.17,7.29,11.17,7.79,6.34,8.25,8.75,7.87,16.79,13.7
2070-07-09,13.92,10.17,11.42,7.92,13.42,10.41,12.62,10.96,12.46,11.46,14.83,19.87
2070-07-10,11.83,9.17,10.79,6.34,12.75,9.62,10.79,9.13,12.25,8.29,16.17,20.79
2070-07-11,13.5,11.38,12.25,7.38,16.17,11.12,15.87,10.63,13.25,13.5,20.17,25.29
2070-07-12,13.42,10.08,13.7,7.96,16.46,12.42,17.5,13.96,16.42,13.29,21.34,23.09
2070-07-13,12.38,9.62,10.88,6.21,14.96,11.21,14.58,9.83,13.37,9.92,16.25,21.84
2070-07-14,21.54,15.29,14.29,9.38,14.79,9.87,12.87,10.5,14.09,11.34,15.96,23.83
2070-07-15,17.12,9.96,13.88,9.42,11.54,8.96,12.46,7.62,12.25,12.0,11.75,20.21
2070-07-16,10.63,3.71,6.34,3.63,8.38,5.17,7.41,4.88,8.33,5.83,10.34,13.59
2070-07-17,7.62,4.42,7.71,3.92,8.25,5.96,8.71,4.63,09.08,4.75,13.59,16.08
2070-07-18,8.96,8.79,8.38,5.66,12.46,7.75,11.04,06.04,10.21,6.92,12.67,18.91
2070-07-19,14.67,8.25,9.46,6.67,9.75,6.63,8.21,6.29,10.17,8.25,11.17,14.79
2070-07-20,14.33,8.33,11.54,7.21,9.13,5.88,9.33,6.96,10.54,8.71,12.62,20.38
2070-07-21,6.54,4.12,8.83,4.83,8.42,6.46,9.17,07.04,9.54,7.71,10.37,14.71
2070-07-22,7.38,03.04,08.08,04.04,7.17,5.63,5.79,4.38,6.25,5.54,9.75,11.71
2070-07-23,13.37,6.5,15.87,6.5,6.17,4.38,4.58,2.62,4.54,02.08,4.92,5.75
2070-07-24,18.79,11.92,14.71,8.87,16.88,11.42,10.79,8.67,10.58,8.42,13.42,19.12
2070-07-25,10.46,9.13,10.37,6.54,10.54,7.5,10.34,5.75,9.46,8.12,9.13,12.92
2070-07-26,11.08,9.21,9.5,4.63,11.75,8.0,08.08,6.67,10.34,4.92,12.87,8.96
2070-07-27,10.46,10.67,12.46,5.37,11.29,7.17,7.79,4.79,8.21,2.58,7.46,5.37
2070-07-28,10.21,9.96,8.58,4.67,10.96,7.87,7.41,6.75,9.0,7.38,10.0,10.63
2070-07-29,11.12,10.04,8.21,4.29,11.58,6.87,6.96,7.92,8.96,7.96,15.54,16.92
2070-07-30,13.67,15.96,13.96,6.67,13.88,10.67,12.17,13.67,12.21,13.04,20.58,20.12
2070-07-31,7.67,6.96,11.34,3.83,6.63,5.33,4.67,5.21,7.25,5.54,10.04,5.79
2070-08-01,3.92,8.92,7.5,3.88,4.42,3.88,2.58,05.09,3.37,3.75,13.96,12.38
2070-08-02,4.96,9.83,4.5,2.46,5.5,4.92,2.62,3.54,4.0,5.25,11.67,6.54
2070-08-03,7.17,13.59,6.79,3.37,8.17,3.88,4.5,3.33,4.92,05.09,05.04,8.87
2070-08-04,2.67,7.92,9.42,1.75,3.96,1.54,2.25,02.04,3.79,3.5,6.0,9.25
2070-08-05,10.17,4.29,12.17,2.83,5.17,5.66,5.37,4.54,8.42,3.5,11.29,6.75
2070-08-06,4.63,3.17,7.79,1.79,3.33,3.46,03.04,2.54,5.54,4.83,10.92,4.96
2070-08-07,5.63,2.79,4.33,1.67,06.04,2.37,1.29,2.29,0.58,2.17,9.92,4.42
2070-08-08,13.5,6.75,4.21,3.96,6.67,5.79,4.46,4.33,7.38,5.46,7.5,11.04
2070-08-09,11.17,8.38,9.54,7.17,14.62,9.59,13.13,8.58,13.29,9.46,15.71,18.29
2070-08-10,10.08,09.08,8.92,6.34,11.25,7.46,8.29,07.04,9.17,7.62,6.58,11.0
2070-08-11,04.08,3.83,5.66,3.21,3.13,2.79,3.17,04.04,3.92,3.67,7.62,6.71
2070-08-12,9.46,11.21,11.0,6.34,9.0,7.67,4.96,10.04,9.29,9.5,18.21,15.54
2070-08-13,13.04,8.67,10.79,6.58,10.96,7.12,7.5,7.25,8.58,6.5,12.0,14.17
2070-08-14,10.75,10.34,9.25,3.42,11.38,7.29,7.96,06.04,8.46,5.91,14.96,17.54
2070-08-15,18.46,16.17,16.38,8.46,15.54,10.13,10.37,9.5,9.87,10.83,11.71,15.67
2070-08-16,26.38,14.96,18.5,17.33,21.59,18.12,20.75,14.96,22.71,23.71,19.87,34.33
2070-08-17,7.5,5.71,8.21,6.25,7.46,7.33,10.41,5.75,10.17,12.17,09.04,21.29
2070-08-18,4.96,4.46,9.5,2.5,4.38,1.33,1.21,1.67,1.71,0.67,5.33,8.87
2070-08-19,11.0,10.25,16.38,5.5,8.71,4.96,5.88,6.29,6.67,3.37,13.04,14.5
2070-08-20,19.5,13.54,17.29,10.34,13.37,10.0,13.5,11.71,13.25,15.54,15.79,25.58
2070-08-21,24.3,13.83,14.54,10.34,12.46,10.79,10.88,10.34,12.42,12.38,15.83,15.63
2070-08-22,14.71,7.17,12.12,5.33,08.08,4.92,6.34,4.42,5.58,3.67,4.38,4.67
2070-08-23,05.04,3.46,5.96,1.79,2.54,0.63,1.42,0.5,2.5,0.13,2.83,3.37
2070-08-24,2.75,5.96,5.88,1.0,2.46,1.13,1.75,2.21,2.75,2.5,2.96,4.38
2070-08-25,5.83,6.63,3.79,1.75,5.25,3.17,1.21,1.33,2.21,2.62,4.29,6.29
2070-08-26,4.88,3.71,8.71,0.87,3.5,1.21,0.37,0.71,0.54,0.04,3.25,4.12
2070-08-27,04.08,2.25,7.58,1.21,2.54,2.13,1.25,1.33,2.83,2.67,2.67,05.04
2070-08-28,2.54,2.54,4.25,1.25,2.25,1.83,1.0,0.79,0.96,1.33,5.58,5.5
2070-08-29,05.09,7.92,06.04,2.46,3.54,2.5,4.67,3.21,1.63,2.71,9.25,5.96
2070-08-30,13.62,16.46,15.96,7.38,12.54,9.29,9.42,12.04,9.87,12.12,21.25,18.0
2070-08-31,14.54,16.29,11.08,9.21,18.71,12.58,14.04,14.17,15.96,13.75,22.34,27.33
2070-09-01,12.96,13.79,12.92,7.58,12.75,09.04,11.38,9.59,12.17,10.46,16.17,21.75
2070-09-02,16.17,12.67,16.88,8.96,14.58,10.92,11.29,9.92,13.7,12.71,14.04,18.29
2070-09-03,12.54,11.79,9.62,5.25,10.96,7.12,7.17,6.96,9.67,8.12,12.87,16.46
2070-09-04,6.96,8.63,9.92,06.08,13.79,09.08,12.92,11.25,12.21,8.25,15.16,20.75
2070-09-05,3.37,6.67,7.62,4.83,9.46,7.33,10.34,7.62,9.87,8.58,12.5,20.21
2070-09-06,6.92,12.38,08.08,04.04,8.92,6.17,5.17,7.38,6.25,2.25,13.21,08.08
2070-09-07,10.5,14.5,9.96,7.29,12.0,08.04,5.71,8.83,9.96,10.25,13.88,19.5
2070-09-08,19.46,20.17,15.37,9.67,16.71,10.5,11.63,10.67,12.71,11.58,17.37,15.46
2070-09-09,31.42,28.5,28.21,20.33,30.0,20.67,22.37,18.29,21.46,22.42,25.75,27.75
2070-09-10,19.0,18.58,16.13,10.41,18.96,11.79,15.71,11.87,14.5,11.58,17.37,17.5
2070-09-11,9.79,9.38,8.29,4.17,8.0,5.17,8.54,4.79,7.58,5.41,9.0,11.29
2070-09-12,10.67,8.5,8.58,4.38,9.0,4.88,5.54,4.29,6.13,5.29,9.38,13.7
2070-09-13,13.25,10.54,10.79,06.08,12.71,6.96,5.58,4.83,7.5,6.83,11.71,14.46
2070-09-14,4.17,3.37,5.96,01.08,06.08,3.21,05.04,3.5,4.83,2.54,10.04,11.34
2070-09-15,11.5,8.54,5.88,4.0,09.04,04.04,5.96,3.63,6.58,3.46,9.54,13.37
2070-09-16,15.87,18.58,13.88,7.87,12.75,8.79,9.75,10.08,9.21,10.08,19.21,17.41
2070-09-17,21.04,18.58,19.95,14.83,13.59,13.13,19.08,13.67,13.33,14.67,15.46,18.5
2070-09-18,3.83,3.92,8.5,1.42,04.08,2.33,0.54,1.17,2.5,2.25,7.58,10.29
2070-09-19,8.67,9.92,8.33,2.92,7.5,3.92,4.0,5.88,5.41,4.12,9.75,10.83
2070-09-20,6.0,8.46,8.17,03.04,3.58,3.33,04.08,7.87,5.13,07.04,14.0,14.04
2070-09-21,7.5,4.75,05.09,2.58,8.0,4.46,3.17,03.04,4.71,5.37,6.21,10.58
2070-09-22,11.04,12.42,9.38,5.5,9.87,9.33,6.54,5.5,7.54,05.04,10.71,11.79
2070-09-23,9.21,8.17,6.79,5.63,8.21,7.0,4.54,4.25,7.0,5.29,7.75,11.17
2070-09-24,6.5,7.58,9.25,4.88,7.75,3.58,1.17,2.83,4.88,2.58,9.87,7.17
2070-09-25,14.58,17.29,11.79,7.25,13.17,9.33,4.5,10.83,11.67,11.46,18.79,15.92
2070-09-26,16.42,17.96,14.96,10.5,16.5,11.34,10.75,13.59,13.75,15.25,25.04,20.91
2070-09-27,5.75,8.0,4.42,1.92,5.75,3.33,3.13,4.42,4.25,4.92,12.96,12.87
2070-09-28,11.71,11.29,12.04,07.04,10.67,7.79,4.67,7.25,10.21,9.79,13.75,15.5
